ID	pair	second_dim_step	first_dim_step	avg_response
5727	toru-tooru	5	2	26.6666666666667
5727	toru-tooru	5	3	33.3333333333333
5727	toru-tooru	5	4	97.6666666666667
5727	toru-tooru	5	5	100
5727	toru-tooru	5	6	99.6666666666667
5727	toru-tooru	5	7	100
5730	indent-intent	1	1	0.333333333333333
5730	indent-intent	1	2	0.666666666666667
5730	indent-intent	1	3	8.66666666666667
5730	indent-intent	1	4	56.6666666666667
5730	indent-intent	1	5	85.3333333333333
5730	indent-intent	1	6	96.6666666666667
5730	indent-intent	1	7	94.6666666666667
5730	indent-intent	2	1	1.33333333333333
5730	indent-intent	2	2	11
5730	indent-intent	2	3	8.33333333333333
5730	indent-intent	2	4	76.6666666666667
5730	indent-intent	2	5	85
5730	indent-intent	2	6	87
5730	indent-intent	2	7	78.6666666666667
5730	indent-intent	3	1	2.66666666666667
5730	indent-intent	3	2	2
5730	indent-intent	3	3	32
5730	indent-intent	3	4	61.6666666666667
5730	indent-intent	3	5	94
5730	indent-intent	3	6	95
5730	indent-intent	3	7	84
5730	indent-intent	4	1	1.66666666666667
5730	indent-intent	4	2	13.6666666666667
5730	indent-intent	4	3	31
5730	indent-intent	4	4	56.6666666666667
5730	indent-intent	4	5	87.6666666666667
5730	indent-intent	4	6	75.6666666666667
5730	indent-intent	4	7	92
5730	indent-intent	5	1	0.666666666666667
5730	indent-intent	5	2	2.33333333333333
5730	indent-intent	5	3	43.3333333333333
5730	indent-intent	5	4	83
5730	indent-intent	5	5	86.3333333333333
5730	indent-intent	5	6	98
5730	indent-intent	5	7	85
5730	reason-risen	1	1	0.666666666666667
5730	reason-risen	1	2	3
5730	reason-risen	1	3	5.33333333333333
5730	reason-risen	1	4	14.3333333333333
5730	reason-risen	1	5	20.6666666666667
5730	reason-risen	1	6	22.3333333333333
5730	reason-risen	1	7	28.3333333333333
5730	reason-risen	2	1	0.333333333333333
5730	reason-risen	2	2	5.33333333333333
5730	reason-risen	2	3	1
5730	reason-risen	2	4	11
5730	reason-risen	2	5	1
5730	reason-risen	2	6	9
5730	reason-risen	2	7	20.6666666666667
5730	reason-risen	3	1	0.333333333333333
5730	reason-risen	3	2	1
5730	reason-risen	3	3	2.66666666666667
5730	reason-risen	3	4	7
5730	reason-risen	3	5	28.6666666666667
5730	reason-risen	3	6	9
5730	reason-risen	3	7	11
5730	reason-risen	4	1	1
5730	reason-risen	4	2	2.33333333333333
5730	reason-risen	4	3	2.33333333333333
5730	reason-risen	4	4	1.66666666666667
5730	reason-risen	4	5	38.6666666666667
5730	reason-risen	4	6	42.6666666666667
5730	reason-risen	4	7	31.6666666666667
5730	reason-risen	5	1	11
5730	reason-risen	5	2	0.333333333333333
5730	reason-risen	5	3	4
5730	reason-risen	5	4	24.6666666666667
5730	reason-risen	5	5	25.3333333333333
5730	reason-risen	5	6	30
5730	reason-risen	5	7	44
5730	kata-katta	1	1	76
5730	kata-katta	1	2	86.6666666666667
5730	kata-katta	1	3	90.3333333333333
5730	kata-katta	1	4	89.3333333333333
5730	kata-katta	1	5	83
5730	kata-katta	1	6	88
5730	kata-katta	1	7	85.3333333333333
5730	kata-katta	2	1	84
5730	kata-katta	2	2	91.3333333333333
5730	kata-katta	2	3	80
5730	kata-katta	2	4	82.6666666666667
5730	kata-katta	2	5	86.6666666666667
5730	kata-katta	2	6	93.3333333333333
5730	kata-katta	2	7	89.3333333333333
5730	kata-katta	3	1	87
5730	kata-katta	3	2	89.6666666666667
5730	kata-katta	3	3	82
5730	kata-katta	3	4	87.6666666666667
5730	kata-katta	3	5	87.3333333333333
5730	kata-katta	3	6	93.6666666666667
5730	kata-katta	3	7	90
5730	kata-katta	4	1	73.6666666666667
5730	kata-katta	4	2	83.3333333333333
5730	kata-katta	4	3	90
5730	kata-katta	4	4	75.3333333333333
5730	kata-katta	4	5	87
5730	kata-katta	4	6	94.3333333333333
5730	kata-katta	4	7	69.6666666666667
5730	kata-katta	5	1	87.3333333333333
5730	kata-katta	5	2	85
5730	kata-katta	5	3	82.3333333333333
5730	kata-katta	5	4	87.3333333333333
5730	kata-katta	5	5	64
5730	kata-katta	5	6	83.6666666666667
5730	kata-katta	5	7	86
5730	toru-tooru	1	1	2.33333333333333
5730	toru-tooru	1	2	1.33333333333333
5730	toru-tooru	1	3	7.66666666666667
5730	toru-tooru	1	4	38
5730	toru-tooru	1	5	92.6666666666667
5730	toru-tooru	1	6	98
5730	toru-tooru	1	7	100
5730	toru-tooru	2	1	3
5730	toru-tooru	2	2	1.66666666666667
5730	toru-tooru	2	3	20.3333333333333
5730	toru-tooru	2	4	48.6666666666667
5730	toru-tooru	2	5	96.3333333333333
5730	toru-tooru	2	6	99
5730	toru-tooru	2	7	97.6666666666667
5730	toru-tooru	3	1	0.333333333333333
5730	toru-tooru	3	2	7
5730	toru-tooru	3	3	18.3333333333333
5730	toru-tooru	3	4	44.5
5730	toru-tooru	3	5	97
5730	toru-tooru	3	6	96.3333333333333
5730	toru-tooru	3	7	97.6666666666667
5730	toru-tooru	4	1	2.33333333333333
5730	toru-tooru	4	2	2
5730	toru-tooru	4	3	11.3333333333333
5730	toru-tooru	4	4	63.6666666666667
5730	toru-tooru	4	5	85
5730	toru-tooru	4	6	97
5730	toru-tooru	4	7	99.3333333333333
5730	toru-tooru	5	1	1.33333333333333
5730	toru-tooru	5	2	3.33333333333333
5730	toru-tooru	5	3	28
5730	toru-tooru	5	4	44.3333333333333
5730	toru-tooru	5	5	97.3333333333333
5730	toru-tooru	5	6	98.3333333333333
5730	toru-tooru	5	7	99
5737	indent-intent	1	1	8.66666666666667
5737	indent-intent	1	2	14
5737	indent-intent	1	3	57.6666666666667
5737	indent-intent	1	4	83.3333333333333
5737	indent-intent	1	5	96.3333333333333
5737	indent-intent	1	6	100
5737	indent-intent	1	7	100
5737	indent-intent	2	1	3
5737	indent-intent	2	2	16.6666666666667
5737	indent-intent	2	3	86.6666666666667
5737	indent-intent	2	4	100
5737	indent-intent	2	5	100
5737	indent-intent	2	6	100
5737	indent-intent	2	7	100
5737	indent-intent	3	1	15.3333333333333
5737	indent-intent	3	2	16
5737	indent-intent	3	3	83.6666666666667
5737	indent-intent	3	4	87.6666666666667
5737	indent-intent	3	5	100
5737	indent-intent	3	6	100
5737	indent-intent	3	7	100
5737	indent-intent	4	1	12.6666666666667
5737	indent-intent	4	2	36.6666666666667
5737	indent-intent	4	3	80.6666666666667
5737	indent-intent	4	4	100
5737	indent-intent	4	5	91.6666666666667
5737	indent-intent	4	6	100
5737	indent-intent	4	7	98.6666666666667
5737	indent-intent	5	1	11.6666666666667
5737	indent-intent	5	2	37.6666666666667
5737	indent-intent	5	3	92.6666666666667
5737	indent-intent	5	4	97.3333333333333
5737	indent-intent	5	5	100
5737	indent-intent	5	6	100
5737	indent-intent	5	7	100
5737	reason-risen	1	1	0
5737	reason-risen	1	2	0
5737	reason-risen	1	3	8
5737	reason-risen	1	4	31
5737	reason-risen	1	5	42.3333333333333
5737	reason-risen	1	6	91.3333333333333
5737	reason-risen	1	7	92.6666666666667
5737	reason-risen	2	1	0
5737	reason-risen	2	2	3
5737	reason-risen	2	3	9.66666666666667
5737	reason-risen	2	4	25.5
5737	reason-risen	2	5	42.6666666666667
5737	reason-risen	2	6	82
5737	reason-risen	2	7	94.6666666666667
5737	reason-risen	3	1	0
5737	reason-risen	3	2	8.33333333333333
5737	reason-risen	3	3	10.6666666666667
5737	reason-risen	3	4	21
5737	reason-risen	3	5	25.6666666666667
5737	reason-risen	3	6	92.6666666666667
5737	reason-risen	3	7	89
5737	reason-risen	4	1	0
5737	reason-risen	4	2	6.33333333333333
5737	reason-risen	4	3	12.6666666666667
5737	reason-risen	4	4	27
5737	reason-risen	4	5	48
5737	reason-risen	4	6	100
5737	reason-risen	4	7	95
5737	reason-risen	5	1	0
5737	reason-risen	5	2	11
5737	reason-risen	5	3	17.6666666666667
5737	reason-risen	5	4	27
5737	reason-risen	5	5	53
5737	reason-risen	5	6	79
5737	reason-risen	5	7	89.5
5737	kata-katta	1	1	21.3333333333333
5737	kata-katta	1	2	22
5737	kata-katta	1	3	23
5737	kata-katta	1	4	66
5737	kata-katta	1	5	18.3333333333333
5737	kata-katta	1	6	27.5
5737	kata-katta	1	7	62.3333333333333
5737	kata-katta	2	1	45
5737	kata-katta	2	2	19
5737	kata-katta	2	3	14
5737	kata-katta	2	4	42
5737	kata-katta	2	5	36
5737	kata-katta	2	6	52.5
5737	kata-katta	2	7	21
5737	kata-katta	3	1	35.6666666666667
5737	kata-katta	3	2	71
5737	kata-katta	3	3	44
5737	kata-katta	3	4	57
5737	kata-katta	3	5	66
5737	kata-katta	3	6	62.6666666666667
5737	kata-katta	3	7	28
5737	kata-katta	4	1	55.5
5737	kata-katta	4	2	20.5
5737	kata-katta	4	3	77.3333333333333
5737	kata-katta	4	4	61.3333333333333
5737	kata-katta	4	5	87
5737	kata-katta	4	6	72.6666666666667
5737	kata-katta	4	7	65.6666666666667
5737	kata-katta	5	1	56
5737	kata-katta	5	2	70.3333333333333
5737	kata-katta	5	3	64.3333333333333
5737	kata-katta	5	4	87.3333333333333
5737	kata-katta	5	5	79.6666666666667
5737	kata-katta	5	6	96.6666666666667
5737	kata-katta	5	7	84.3333333333333
5737	toru-tooru	1	1	11.6666666666667
5737	toru-tooru	1	2	12.6666666666667
5737	toru-tooru	1	3	41
5737	toru-tooru	1	4	21.3333333333333
5737	toru-tooru	1	5	61
5737	toru-tooru	1	6	85.6666666666667
5737	toru-tooru	1	7	89.3333333333333
5737	toru-tooru	2	1	16.3333333333333
5737	toru-tooru	2	2	1.66666666666667
5737	toru-tooru	2	3	16.3333333333333
5737	toru-tooru	2	4	34.3333333333333
5737	toru-tooru	2	5	69.3333333333333
5737	toru-tooru	2	6	87.6666666666667
5737	toru-tooru	2	7	92.6666666666667
5737	toru-tooru	3	1	3.33333333333333
5737	toru-tooru	3	2	12
5737	toru-tooru	3	3	14
5737	toru-tooru	3	4	76
5737	toru-tooru	3	5	56
5737	toru-tooru	3	6	81.6666666666667
5737	toru-tooru	3	7	91.6666666666667
5737	toru-tooru	4	1	17
5737	toru-tooru	4	2	11
5737	toru-tooru	4	3	17.6666666666667
5737	toru-tooru	4	4	46.6666666666667
5737	toru-tooru	4	5	42.3333333333333
5737	toru-tooru	4	6	78
5737	toru-tooru	4	7	95
5737	toru-tooru	5	1	5.33333333333333
5737	toru-tooru	5	2	31.5
5737	toru-tooru	5	3	22.3333333333333
5737	toru-tooru	5	4	43.6666666666667
5737	toru-tooru	5	5	84.3333333333333
5737	toru-tooru	5	6	60
5737	toru-tooru	5	7	90.6666666666667
5768	indent-intent	1	1	0
5768	indent-intent	1	2	3
5768	indent-intent	1	3	35
5768	indent-intent	1	4	16.6666666666667
5768	indent-intent	1	5	70.3333333333333
5768	indent-intent	1	6	100
5768	indent-intent	1	7	98.6666666666667
5768	indent-intent	2	1	0.333333333333333
5768	indent-intent	2	2	1
5768	indent-intent	2	3	3.66666666666667
5768	indent-intent	2	4	93.3333333333333
5768	indent-intent	2	5	92.3333333333333
5768	indent-intent	2	6	100
5768	indent-intent	2	7	97.3333333333333
5768	indent-intent	3	1	0
5768	indent-intent	3	2	1.66666666666667
5768	indent-intent	3	3	2
5768	indent-intent	3	4	62.3333333333333
5768	indent-intent	3	5	92.6666666666667
5768	indent-intent	3	6	99.6666666666667
5768	indent-intent	3	7	100
5768	indent-intent	4	1	0.333333333333333
5768	indent-intent	4	2	0
5768	indent-intent	4	3	8
5768	indent-intent	4	4	16.6666666666667
5768	indent-intent	4	5	100
5768	indent-intent	4	6	100
5768	indent-intent	4	7	100
5768	indent-intent	5	1	0
5768	indent-intent	5	2	1.66666666666667
5768	indent-intent	5	3	14
5768	indent-intent	5	4	25
5768	indent-intent	5	5	93
5768	indent-intent	5	6	100
5768	indent-intent	5	7	99.6666666666667
5768	reason-risen	1	1	5.33333333333333
5768	reason-risen	1	2	41.5
5768	reason-risen	1	3	19
5768	reason-risen	1	4	50
5768	reason-risen	1	5	89.6666666666667
5768	reason-risen	1	6	99.6666666666667
5768	reason-risen	1	7	100
5768	reason-risen	2	1	12
5768	reason-risen	2	2	5.66666666666667
5768	reason-risen	2	3	63.3333333333333
5768	reason-risen	2	4	50.6666666666667
5768	reason-risen	2	5	43.3333333333333
5768	reason-risen	2	6	90
5768	reason-risen	2	7	100
5768	reason-risen	3	1	52.3333333333333
5768	reason-risen	3	2	26
5768	reason-risen	3	3	67.3333333333333
5768	reason-risen	3	4	62
5768	reason-risen	3	5	69.6666666666667
5768	reason-risen	3	6	81.6666666666667
5768	reason-risen	3	7	84
5768	reason-risen	4	1	31.6666666666667
5768	reason-risen	4	2	22
5768	reason-risen	4	3	43.6666666666667
5768	reason-risen	4	4	85.3333333333333
5768	reason-risen	4	5	95.3333333333333
5768	reason-risen	4	6	87
5768	reason-risen	4	7	92.6666666666667
5768	reason-risen	5	1	37
5768	reason-risen	5	2	43
5768	reason-risen	5	3	72.6666666666667
5768	reason-risen	5	4	77.3333333333333
5768	reason-risen	5	5	93
5768	reason-risen	5	6	87
5768	reason-risen	5	7	92.3333333333333
5768	kata-katta	1	1	4.33333333333333
5768	kata-katta	1	2	12
5768	kata-katta	1	3	41
5768	kata-katta	1	4	47
5768	kata-katta	1	5	64.6666666666667
5768	kata-katta	1	6	94.3333333333333
5768	kata-katta	1	7	89.6666666666667
5768	kata-katta	2	1	4
5768	kata-katta	2	2	10.3333333333333
5768	kata-katta	2	3	67.3333333333333
5768	kata-katta	2	4	89.6666666666667
5768	kata-katta	2	5	60.3333333333333
5768	kata-katta	2	6	82.3333333333333
5768	kata-katta	2	7	95
5768	kata-katta	3	1	14.3333333333333
5768	kata-katta	3	2	22.3333333333333
5768	kata-katta	3	3	32.6666666666667
5768	kata-katta	3	4	70.6666666666667
5768	kata-katta	3	5	84.3333333333333
5768	kata-katta	3	6	77.6666666666667
5768	kata-katta	3	7	78.6666666666667
5768	kata-katta	4	1	14
5768	kata-katta	4	2	35.6666666666667
5768	kata-katta	4	3	69
5768	kata-katta	4	4	40.3333333333333
5768	kata-katta	4	5	61.6666666666667
5768	kata-katta	4	6	91
5768	kata-katta	4	7	92.3333333333333
5768	kata-katta	5	1	1.66666666666667
5768	kata-katta	5	2	31
5768	kata-katta	5	3	43
5768	kata-katta	5	4	83
5768	kata-katta	5	5	66.3333333333333
5768	kata-katta	5	6	85
5768	kata-katta	5	7	86
5768	toru-tooru	1	1	0
5768	toru-tooru	1	2	2.66666666666667
5768	toru-tooru	1	3	9.33333333333333
5768	toru-tooru	1	4	53.3333333333333
5768	toru-tooru	1	5	75
5768	toru-tooru	1	6	71
5768	toru-tooru	1	7	99.5
5768	toru-tooru	2	1	0.333333333333333
5768	toru-tooru	2	2	3.66666666666667
5768	toru-tooru	2	3	34.3333333333333
5768	toru-tooru	2	4	62.3333333333333
5768	toru-tooru	2	5	44.3333333333333
5768	toru-tooru	2	6	73.3333333333333
5768	toru-tooru	2	7	100
5768	toru-tooru	3	1	0
5768	toru-tooru	3	2	0
5768	toru-tooru	3	3	6
5768	toru-tooru	3	4	42.3333333333333
5768	toru-tooru	3	5	70
5768	toru-tooru	3	6	82.6666666666667
5768	toru-tooru	3	7	94
5768	toru-tooru	4	1	0.666666666666667
5768	toru-tooru	4	2	0
5768	toru-tooru	4	3	11
5768	toru-tooru	4	4	38.6666666666667
5768	toru-tooru	4	5	66.3333333333333
5768	toru-tooru	4	6	79.3333333333333
5768	toru-tooru	4	7	91
5768	toru-tooru	5	1	0
5768	toru-tooru	5	2	3
5768	toru-tooru	5	3	12
5768	toru-tooru	5	4	9
5768	toru-tooru	5	5	72.6666666666667
5768	toru-tooru	5	6	74.3333333333333
5768	toru-tooru	5	7	100
5787	indent-intent	1	1	0
5787	indent-intent	1	2	0
5787	indent-intent	1	3	0
5787	indent-intent	1	4	9.66666666666667
5787	indent-intent	1	5	99.6666666666667
5787	indent-intent	1	6	99.3333333333333
5787	indent-intent	1	7	100
5787	indent-intent	2	1	0
5787	indent-intent	2	2	0
5787	indent-intent	2	3	0.333333333333333
5787	indent-intent	2	4	66.3333333333333
5787	indent-intent	2	5	87.6666666666667
5787	indent-intent	2	6	100
5787	indent-intent	2	7	95
5787	indent-intent	3	1	0.333333333333333
5787	indent-intent	3	2	0.333333333333333
5787	indent-intent	3	3	0
5787	indent-intent	3	4	34.3333333333333
5787	indent-intent	3	5	80.3333333333333
5787	indent-intent	3	6	100
5787	indent-intent	3	7	100
5787	indent-intent	4	1	0.333333333333333
5787	indent-intent	4	2	2.33333333333333
5787	indent-intent	4	3	4
5787	indent-intent	4	4	80.3333333333333
5787	indent-intent	4	5	100
5787	indent-intent	4	6	100
5787	indent-intent	4	7	99.3333333333333
5787	indent-intent	5	1	0
5787	indent-intent	5	2	0
5787	indent-intent	5	3	5.33333333333333
5787	indent-intent	5	4	15
5787	indent-intent	5	5	100
5787	indent-intent	5	6	100
5787	indent-intent	5	7	100
5787	reason-risen	1	1	0
5787	reason-risen	1	2	0
5787	reason-risen	1	3	0
5787	reason-risen	1	4	7.66666666666667
5787	reason-risen	1	5	63
5787	reason-risen	1	6	66.6666666666667
5787	reason-risen	1	7	100
5787	reason-risen	2	1	0
5787	reason-risen	2	2	4.66666666666667
5787	reason-risen	2	3	4.33333333333333
5787	reason-risen	2	4	11
5787	reason-risen	2	5	57.6666666666667
5787	reason-risen	2	6	100
5787	reason-risen	2	7	99.6666666666667
5787	reason-risen	3	1	0
5787	reason-risen	3	2	0
5787	reason-risen	3	3	5.33333333333333
5787	reason-risen	3	4	17
5787	reason-risen	3	5	23
5787	reason-risen	3	6	100
5787	reason-risen	3	7	92
5787	reason-risen	4	1	0
5787	reason-risen	4	2	3.66666666666667
5787	reason-risen	4	3	14.3333333333333
5787	reason-risen	4	4	13.3333333333333
5787	reason-risen	4	5	42
5787	reason-risen	4	6	100
5787	reason-risen	4	7	100
5787	reason-risen	5	1	0
5787	reason-risen	5	2	0
5787	reason-risen	5	3	11
5787	reason-risen	5	4	29.3333333333333
5787	reason-risen	5	5	73.3333333333333
5787	reason-risen	5	6	94.6666666666667
5787	reason-risen	5	7	100
5787	kata-katta	1	1	10.3333333333333
5787	kata-katta	1	2	10.6666666666667
5787	kata-katta	1	3	25.6666666666667
5787	kata-katta	1	4	42
5787	kata-katta	1	5	61
5787	kata-katta	1	6	94
5787	kata-katta	1	7	76.3333333333333
5787	kata-katta	2	1	0
5787	kata-katta	2	2	15.3333333333333
5787	kata-katta	2	3	15.3333333333333
5787	kata-katta	2	4	57.3333333333333
5787	kata-katta	2	5	57.3333333333333
5787	kata-katta	2	6	77
5787	kata-katta	2	7	66
5787	kata-katta	3	1	2.33333333333333
5787	kata-katta	3	2	47
5787	kata-katta	3	3	11.3333333333333
5787	kata-katta	3	4	45.3333333333333
5787	kata-katta	3	5	40.6666666666667
5787	kata-katta	3	6	91
5787	kata-katta	3	7	98
5787	kata-katta	4	1	6.33333333333333
5787	kata-katta	4	2	19.6666666666667
5787	kata-katta	4	3	10
5787	kata-katta	4	4	32.6666666666667
5787	kata-katta	4	5	70.3333333333333
5787	kata-katta	4	6	69.3333333333333
5787	kata-katta	4	7	71
5787	kata-katta	5	1	10
5787	kata-katta	5	2	26
5787	kata-katta	5	3	23.3333333333333
5787	kata-katta	5	4	6.66666666666667
5787	kata-katta	5	5	78.3333333333333
5787	kata-katta	5	6	73.3333333333333
5787	kata-katta	5	7	75.6666666666667
5787	toru-tooru	1	1	4.33333333333333
5787	toru-tooru	1	2	10.6666666666667
5787	toru-tooru	1	3	5.5
5787	toru-tooru	1	4	8.66666666666667
5787	toru-tooru	1	5	82.3333333333333
5787	toru-tooru	1	6	73.3333333333333
5787	toru-tooru	1	7	100
5787	toru-tooru	2	1	17
5787	toru-tooru	2	2	0
5787	toru-tooru	2	3	17
5787	toru-tooru	2	4	73.3333333333333
5787	toru-tooru	2	5	72.3333333333333
5787	toru-tooru	2	6	95.6666666666667
5787	toru-tooru	2	7	99.3333333333333
5787	toru-tooru	3	1	5.33333333333333
5787	toru-tooru	3	2	6
5787	toru-tooru	3	3	0
5787	toru-tooru	3	4	38
5787	toru-tooru	3	5	90.6666666666667
5787	toru-tooru	3	6	100
5787	toru-tooru	3	7	100
5787	toru-tooru	4	1	6.66666666666667
5787	toru-tooru	4	2	15.3333333333333
5787	toru-tooru	4	3	19.6666666666667
5787	toru-tooru	4	4	10
5787	toru-tooru	4	5	86.3333333333333
5787	toru-tooru	4	6	87.6666666666667
5787	toru-tooru	4	7	100
5787	toru-tooru	5	1	1
5787	toru-tooru	5	2	21
5787	toru-tooru	5	3	14
5787	toru-tooru	5	4	20.6666666666667
5787	toru-tooru	5	5	74.6666666666667
5787	toru-tooru	5	6	100
5787	toru-tooru	5	7	93
5816	indent-intent	1	1	8.5
5816	indent-intent	1	2	3.66666666666667
5816	indent-intent	1	3	9.33333333333333
5816	indent-intent	1	4	94
5816	indent-intent	1	5	93
5816	indent-intent	1	6	95.3333333333333
5816	indent-intent	1	7	94.6666666666667
5816	indent-intent	2	1	4.66666666666667
5816	indent-intent	2	2	5.66666666666667
5816	indent-intent	2	3	8
5816	indent-intent	2	4	93.6666666666667
5816	indent-intent	2	5	93.3333333333333
5816	indent-intent	2	6	95.3333333333333
5816	indent-intent	2	7	95
5816	indent-intent	3	1	1.33333333333333
5816	indent-intent	3	2	2
5816	indent-intent	3	3	5.33333333333333
5816	indent-intent	3	4	79.6666666666667
5816	indent-intent	3	5	92.6666666666667
5816	indent-intent	3	6	95.3333333333333
5816	indent-intent	3	7	93.6666666666667
5816	indent-intent	4	1	6.33333333333333
5816	indent-intent	4	2	6
5816	indent-intent	4	3	6
5816	indent-intent	4	4	93.6666666666667
5816	indent-intent	4	5	93.6666666666667
5816	indent-intent	4	6	89.6666666666667
5816	indent-intent	4	7	94
5816	indent-intent	5	1	2.33333333333333
5816	indent-intent	5	2	4
5816	indent-intent	5	3	47.6666666666667
5816	indent-intent	5	4	95
5816	indent-intent	5	5	93.6666666666667
5816	indent-intent	5	6	95.3333333333333
5816	indent-intent	5	7	97
5816	reason-risen	1	1	15
5816	reason-risen	1	2	43
5816	reason-risen	1	3	40
5816	reason-risen	1	4	53.6666666666667
5816	reason-risen	1	5	72
5816	reason-risen	1	6	80
5816	reason-risen	1	7	83
5816	reason-risen	2	1	32
5816	reason-risen	2	2	18.6666666666667
5816	reason-risen	2	3	23.3333333333333
5816	reason-risen	2	4	70.6666666666667
5816	reason-risen	2	5	68.3333333333333
5816	reason-risen	2	6	79
5816	reason-risen	2	7	86
5816	reason-risen	3	1	17
5816	reason-risen	3	2	24.3333333333333
5816	reason-risen	3	3	36
5816	reason-risen	3	4	62.3333333333333
5816	reason-risen	3	5	77.3333333333333
5816	reason-risen	3	6	75.3333333333333
5816	reason-risen	3	7	76
5816	reason-risen	4	1	10.3333333333333
5816	reason-risen	4	2	44
5816	reason-risen	4	3	46.6666666666667
5816	reason-risen	4	4	61
5816	reason-risen	4	5	75.3333333333333
5816	reason-risen	4	6	60.6666666666667
5816	reason-risen	4	7	64.3333333333333
5816	reason-risen	5	1	30.3333333333333
5816	reason-risen	5	2	48.6666666666667
5816	reason-risen	5	3	64.3333333333333
5816	reason-risen	5	4	73
5816	reason-risen	5	5	83
5816	reason-risen	5	6	80.3333333333333
5816	reason-risen	5	7	69.6666666666667
5816	kata-katta	1	1	58
5816	kata-katta	1	2	52.6666666666667
5816	kata-katta	1	3	52.3333333333333
5816	kata-katta	1	4	48.6666666666667
5816	kata-katta	1	5	46.3333333333333
5816	kata-katta	1	6	45.3333333333333
5816	kata-katta	1	7	46
5816	kata-katta	2	1	65
5816	kata-katta	2	2	48.3333333333333
5816	kata-katta	2	3	48.6666666666667
5816	kata-katta	2	4	53.6666666666667
5816	kata-katta	2	5	47
5816	kata-katta	2	6	53.6666666666667
5816	kata-katta	2	7	49.3333333333333
5816	kata-katta	3	1	66
5816	kata-katta	3	2	44.3333333333333
5816	kata-katta	3	3	52
5816	kata-katta	3	4	48
5816	kata-katta	3	5	46.3333333333333
5816	kata-katta	3	6	47.6666666666667
5816	kata-katta	3	7	47.6666666666667
5816	kata-katta	4	1	53.6666666666667
5816	kata-katta	4	2	52.3333333333333
5816	kata-katta	4	3	46.3333333333333
5816	kata-katta	4	4	55.3333333333333
5816	kata-katta	4	5	48.6666666666667
5816	kata-katta	4	6	51
5816	kata-katta	4	7	57.3333333333333
5816	kata-katta	5	1	46
5816	kata-katta	5	2	46
5816	kata-katta	5	3	58
5816	kata-katta	5	4	49
5816	kata-katta	5	5	49.6666666666667
5816	kata-katta	5	6	45.6666666666667
5816	kata-katta	5	7	58.6666666666667
5816	toru-tooru	1	1	20.6666666666667
5816	toru-tooru	1	2	50.6666666666667
5816	toru-tooru	1	3	54.5
5816	toru-tooru	1	4	43.3333333333333
5816	toru-tooru	1	5	81
5816	toru-tooru	1	6	66
5816	toru-tooru	1	7	79.3333333333333
5816	toru-tooru	2	1	20
5816	toru-tooru	2	2	54
5816	toru-tooru	2	3	53.3333333333333
5816	toru-tooru	2	4	37.6666666666667
5816	toru-tooru	2	5	73
5816	toru-tooru	2	6	77.6666666666667
5816	toru-tooru	2	7	76
5816	toru-tooru	3	1	15
5816	toru-tooru	3	2	18
5816	toru-tooru	3	3	40
5816	toru-tooru	3	4	63.3333333333333
5816	toru-tooru	3	5	69.3333333333333
5816	toru-tooru	3	6	77.3333333333333
5816	toru-tooru	3	7	80.6666666666667
5816	toru-tooru	4	1	28.6666666666667
5816	toru-tooru	4	2	21.6666666666667
5816	toru-tooru	4	3	60.3333333333333
5816	toru-tooru	4	4	71
5816	toru-tooru	4	5	76
5816	toru-tooru	4	6	76
5816	toru-tooru	4	7	81.6666666666667
5816	toru-tooru	5	1	25.3333333333333
5816	toru-tooru	5	2	20.6666666666667
5816	toru-tooru	5	3	44.3333333333333
5816	toru-tooru	5	4	35
5816	toru-tooru	5	5	69
5816	toru-tooru	5	6	67.6666666666667
5816	toru-tooru	5	7	78.3333333333333
5837	indent-intent	1	1	7
5837	indent-intent	1	2	7.66666666666667
5837	indent-intent	1	3	19
5837	indent-intent	1	4	59.3333333333333
5837	indent-intent	1	5	92.3333333333333
5837	indent-intent	1	6	81.6666666666667
5837	indent-intent	1	7	88.6666666666667
5837	indent-intent	2	1	14.6666666666667
5837	indent-intent	2	2	13.3333333333333
5837	indent-intent	2	3	46
5837	indent-intent	2	4	85.3333333333333
5837	indent-intent	2	5	77.6666666666667
5837	indent-intent	2	6	78.3333333333333
5837	indent-intent	2	7	90.6666666666667
5837	indent-intent	3	1	5
5837	indent-intent	3	2	10.6666666666667
5837	indent-intent	3	3	39.3333333333333
5837	indent-intent	3	4	78.3333333333333
5837	indent-intent	3	5	84.6666666666667
5837	indent-intent	3	6	94.3333333333333
5837	indent-intent	3	7	94.3333333333333
5837	indent-intent	4	1	10.3333333333333
5837	indent-intent	4	2	21
5837	indent-intent	4	3	33.3333333333333
5837	indent-intent	4	4	77
5837	indent-intent	4	5	89
5837	indent-intent	4	6	93.3333333333333
5837	indent-intent	4	7	94
5837	indent-intent	5	1	10
5837	indent-intent	5	2	16.3333333333333
5837	indent-intent	5	3	70.5
5837	indent-intent	5	4	82.6666666666667
5837	indent-intent	5	5	89.5
5837	indent-intent	5	6	65.6666666666667
5837	indent-intent	5	7	92.6666666666667
5837	reason-risen	1	1	3.66666666666667
5837	reason-risen	1	2	11
5837	reason-risen	1	3	12.6666666666667
5837	reason-risen	1	4	5.66666666666667
5837	reason-risen	1	5	11
5837	reason-risen	1	6	7.66666666666667
5837	reason-risen	1	7	24.3333333333333
5837	reason-risen	2	1	6.33333333333333
5837	reason-risen	2	2	9.66666666666667
