Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: sound,Spreadsheet: pair,Spreadsheet: language,Spreadsheet: randomize_trials,Spreadsheet: left_word,Spreadsheet: right_word,Spreadsheet: first_dim_step,Spreadsheet: second_dim_step,Spreadsheet: endpoint_1,Spreadsheet: endpoint_2,Spreadsheet: break_duration,Spreadsheet: block_display,Manipulation: Spreadsheet,Manipulation: TrialsPerBlock,Manipulation: stimuli_type,Store: left_word,Store: right_word,Store: spreadsheet,Store: Progress,allocator-cukp,randomiser-fgpw
47,1742007325041,"15/03/2025, 02:55:25",1741989325041,-5,"14/03/2025, 16:55:25",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,1,instructions_1D,samples,bt77lf,6,continue,,58223.90000001788,58209.7,58223.90000001788,58223.90000001788,58209.7,58223.90000001788,1,0,0,,Click To Continue,Continue Button,10,object-309,instructions_1D,,,,,,,,,,,,,,28,,,,,,spreadsheet3,
48,1742007337936,"15/03/2025, 02:55:37",1741989337936,-5,"14/03/2025, 16:55:37",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,1,instructions_1D,number of blocks and trials,ltk5d3,7,continue,,12909.600000023842,12904,12909.600000023842,12909.600000023842,12904,12909.600000023842,1,0,0,,Click To Continue,Continue Button,2,object-313,instructions_1D,,,,,,,,,,,,,,28,,,,,,spreadsheet3,
49,1742007343181,"15/03/2025, 02:55:43",1741989343181,-5,"14/03/2025, 16:55:43",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,1,instructions_1D,start,cfmwuw,8,continue,,5251.200000017881,5244.799999999988,5251.200000017881,5251.200000017881,5244.799999999988,5251.200000017881,1,0,0,,Click To Continue,Continue Button,2,object-318,instructions_1D,,,,,,,,,,,,,,28,,,,,,spreadsheet3,
50,1742007344176,"15/03/2025, 02:55:44",1741989344176,-5,"14/03/2025, 16:55:44",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,1,block_display,block display,k7f15e,1,timedOut,,1001.0000000119326,998.9000000000233,1001.0000000119326,1001.0000000119326,998.9000000000233,1001.0000000119326,1,0,0,,Time Limit,screen,0,screen,block_display,,indent-intent,,,intent.png,indent.png,,,,,,Block 1 of 4,,28,,intent.png,indent.png,,1,spreadsheet3,
51,1742007344326,"15/03/2025, 02:55:44",1741989344326,-5,"14/03/2025, 16:55:44",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,1,trial,150 ms pause,rz316y,1,timedOut,,152.00000001786975,149.89999999999418,152.00000001786975,152.00000001786975,149.89999999999418,152.00000001786975,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_3_F0_3.mp3,indent-intent,English,1,,,3,3,left_word,right_word,,,,28,,intent.png,indent.png,,1,spreadsheet3,
52,1742007344335,"15/03/2025, 02:55:44",1741989344335,-5,"14/03/2025, 16:55:44",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,1,trial,fixation and stimuli,qfds9m,2,info,audio started,11.300000005954644,0,11.300000005954644,11.300000005954644,0,11.300000005954644,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_3_F0_3.mp3,indent-intent,English,1,,,3,3,left_word,right_word,,,,28,,intent.png,indent.png,,1,spreadsheet3,
53,1742007346212,"15/03/2025, 02:55:46",1741989346212,-5,"14/03/2025, 16:55:46",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,1,trial,fixation and stimuli,qfds9m,2,info,audio finished,1888.8999999999942,1882.1000000000058,1888.8999999999942,1888.8999999999942,1882.1000000000058,1888.8999999999942,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_3_F0_3.mp3,indent-intent,English,1,,,3,3,left_word,right_word,,,,28,,intent.png,indent.png,,1,spreadsheet3,
54,1742007346214,"15/03/2025, 02:55:46",1741989346214,-5,"14/03/2025, 16:55:46",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,1,trial,fixation and stimuli,qfds9m,2,continue,,1890.200000011915,1882.1000000000058,1890.200000011915,1890.200000011915,1882.1000000000058,1890.200000011915,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_3_F0_3.mp3,indent-intent,English,1,,,3,3,left_word,right_word,,,,28,,intent.png,indent.png,,1,spreadsheet3,
55,1742007346357,"15/03/2025, 02:55:46",1741989346357,-5,"14/03/2025, 16:55:46",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,1,trial,150ms pause,ceke9i,3,timedOut,,151.40000002383022,149.29999999998836,151.40000002383022,151.40000002383022,149.29999999998836,151.40000002383022,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_3_F0_3.mp3,indent-intent,English,1,,,3,3,left_word,right_word,,,,28,,intent.png,indent.png,,1,spreadsheet3,
56,1742007346619,"15/03/2025, 02:55:46",1741989346619,-5,"14/03/2025, 16:55:46",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,1,trial,response,b4qig6,4,info,,16.70000000001164,0,16.70000000001164,16.70000000001164,0,16.70000000001164,1,0,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_3_F0_3.mp3,indent-intent,English,1,,,3,3,left_word,right_word,,,,28,,intent.png,indent.png,,1,spreadsheet3,
57,1742007351241,"15/03/2025, 02:55:51",1741989351241,-5,"14/03/2025, 16:55:51",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,1,trial,response,b4qig6,4,continue,,4651.9000000059605,4645.899999999994,4651.9000000059605,4651.9000000059605,4645.899999999994,4651.9000000059605,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,D_T_VOT_3_F0_3.mp3,indent-intent,English,1,,,3,3,left_word,right_word,,,,28,,intent.png,indent.png,,1,spreadsheet3,
58,1742007351259,"15/03/2025, 02:55:51",1741989351259,-5,"14/03/2025, 16:55:51",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,1,trial,response,b4qig6,4,response,6,2663.899999999994,4645.899999999994,4663.299999999988,2663.899999999994,4645.899999999994,4663.299999999988,1,1999.3999999999942,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_3_F0_3.mp3,indent-intent,English,1,,,3,3,left_word,right_word,,,,28,,intent.png,indent.png,,2,spreadsheet3,
59,1742007351384,"15/03/2025, 02:55:51",1741989351384,-5,"14/03/2025, 16:55:51",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,2,trial,150 ms pause,rz316y,1,timedOut,,150.20000002384768,149.10000000000582,150.20000002384768,150.20000002384768,149.10000000000582,150.20000002384768,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,intent.png,indent.png,,2,spreadsheet3,
60,1742007351393,"15/03/2025, 02:55:51",1741989351393,-5,"14/03/2025, 16:55:51",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,2,trial,fixation and stimuli,qfds9m,2,info,audio started,9.400000005960464,0,9.400000005960464,9.400000005960464,0,9.400000005960464,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,intent.png,indent.png,,2,spreadsheet3,
61,1742007352177,"15/03/2025, 02:55:52",1741989352177,-5,"14/03/2025, 16:55:52",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,2,trial,fixation and stimuli,qfds9m,2,info,audio finished,793.5,782.3999999999942,793.5,793.5,782.3999999999942,793.5,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,intent.png,indent.png,,2,spreadsheet3,
62,1742007352178,"15/03/2025, 02:55:52",1741989352178,-5,"14/03/2025, 16:55:52",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,2,trial,fixation and stimuli,qfds9m,2,continue,,794.6000000238419,782.3999999999942,794.6000000238419,794.6000000238419,782.3999999999942,794.6000000238419,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,intent.png,indent.png,,2,spreadsheet3,
63,1742007352317,"15/03/2025, 02:55:52",1741989352317,-5,"14/03/2025, 16:55:52",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,2,trial,150ms pause,ceke9i,3,timedOut,,151.00000000596629,150.10000000000582,151.00000000596629,151.00000000596629,150.10000000000582,151.00000000596629,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,intent.png,indent.png,,2,spreadsheet3,
64,1742007352340,"15/03/2025, 02:55:52",1741989352340,-5,"14/03/2025, 16:55:52",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,2,trial,response,b4qig6,4,info,,16.70000000001164,0,16.70000000001164,16.70000000001164,0,16.70000000001164,1,0,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,intent.png,indent.png,,2,spreadsheet3,
65,1742007355135,"15/03/2025, 02:55:55",1741989355135,-5,"14/03/2025, 16:55:55",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,2,trial,response,b4qig6,4,continue,,2819.100000023842,2813.7000000000116,2819.100000023842,2819.100000023842,2813.7000000000116,2819.100000023842,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,intent.png,indent.png,,2,spreadsheet3,
66,1742007355140,"15/03/2025, 02:55:55",1741989355140,-5,"14/03/2025, 16:55:55",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,2,trial,response,b4qig6,4,response,85,1048.7000000000116,2813.7000000000116,2821.100000023842,1048.7000000000116,2813.7000000000116,2821.100000023842,1,1772.4000000238302,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,intent.png,indent.png,,3,spreadsheet3,
67,1742007355280,"15/03/2025, 02:55:55",1741989355280,-5,"14/03/2025, 16:55:55",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,3,trial,150 ms pause,rz316y,1,timedOut,,150.70000000594882,149.89999999999418,150.70000000594882,150.70000000594882,149.89999999999418,150.70000000594882,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,intent.png,indent.png,,3,spreadsheet3,
68,1742007355287,"15/03/2025, 02:55:55",1741989355287,-5,"14/03/2025, 16:55:55",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,3,trial,fixation and stimuli,qfds9m,2,info,audio started,7.200000011915108,0,7.200000011915108,7.200000011915108,0,7.200000011915108,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,intent.png,indent.png,,3,spreadsheet3,
69,1742007356075,"15/03/2025, 02:55:56",1741989356075,-5,"14/03/2025, 16:55:56",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,3,trial,fixation and stimuli,qfds9m,2,info,audio finished,795.8999999999942,782.6000000000058,795.8999999999942,795.8999999999942,782.6000000000058,795.8999999999942,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,intent.png,indent.png,,3,spreadsheet3,
70,1742007356078,"15/03/2025, 02:55:56",1741989356078,-5,"14/03/2025, 16:55:56",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,3,trial,fixation and stimuli,qfds9m,2,continue,,797.8999999999942,782.6000000000058,797.8999999999942,797.8999999999942,782.6000000000058,797.8999999999942,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,intent.png,indent.png,,3,spreadsheet3,
71,1742007356214,"15/03/2025, 02:55:56",1741989356214,-5,"14/03/2025, 16:55:56",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,3,trial,150ms pause,ceke9i,3,timedOut,,151.40000002383022,149.79999999998836,151.40000002383022,151.40000002383022,149.79999999998836,151.40000002383022,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,intent.png,indent.png,,3,spreadsheet3,
72,1742007356237,"15/03/2025, 02:55:56",1741989356237,-5,"14/03/2025, 16:55:56",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,3,trial,response,b4qig6,4,info,,16.70000000001164,0,16.70000000001164,16.70000000001164,0,16.70000000001164,1,0,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,intent.png,indent.png,,3,spreadsheet3,
73,1742007358956,"15/03/2025, 02:55:58",1741989358956,-5,"14/03/2025, 16:55:58",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,3,trial,response,b4qig6,4,continue,,2743.7000000178814,2730.7000000000116,2743.7000000178814,2743.7000000178814,2730.7000000000116,2743.7000000178814,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,intent.png,indent.png,,3,spreadsheet3,
74,1742007358963,"15/03/2025, 02:55:58",1741989358963,-5,"14/03/2025, 16:55:58",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,3,trial,response,b4qig6,4,response,22,1448.5,2730.7000000000116,2747,1448.5,2730.7000000000116,2747,1,1298.5,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_5_F0_3.mp3,indent-intent,English,1,,,5,3,left_word,right_word,,,,28,,intent.png,indent.png,,4,spreadsheet3,
75,1742007359094,"15/03/2025, 02:55:59",1741989359094,-5,"14/03/2025, 16:55:59",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,4,trial,150 ms pause,rz316y,1,timedOut,,151.29999999998836,149.89999999999418,151.29999999998836,151.29999999998836,149.89999999999418,151.29999999998836,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,intent.png,indent.png,,4,spreadsheet3,
76,1742007359104,"15/03/2025, 02:55:59",1741989359104,-5,"14/03/2025, 16:55:59",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,4,trial,fixation and stimuli,qfds9m,2,info,audio started,11.300000005954644,0,11.300000005954644,11.300000005954644,0,11.300000005954644,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,intent.png,indent.png,,4,spreadsheet3,
77,1742007359894,"15/03/2025, 02:55:59",1741989359894,-5,"14/03/2025, 16:55:59",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,4,trial,fixation and stimuli,qfds9m,2,info,audio finished,801.2000000119151,799.1000000000058,801.2000000119151,801.2000000119151,799.1000000000058,801.2000000119151,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,intent.png,indent.png,,4,spreadsheet3,
78,1742007359929,"15/03/2025, 02:55:59",1741989359929,-5,"14/03/2025, 16:55:59",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,4,trial,fixation and stimuli,qfds9m,2,continue,,815.7000000000116,799.1000000000058,815.7000000000116,815.7000000000116,799.1000000000058,815.7000000000116,1,0,0,,Audio Clip,Audio stim,2,object-177,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,intent.png,indent.png,,4,spreadsheet3,
79,1742007360044,"15/03/2025, 02:56:00",1741989360044,-5,"14/03/2025, 16:56:00",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,4,trial,150ms pause,ceke9i,3,timedOut,,152.00000001786975,149.89999999999418,152.00000001786975,152.00000001786975,149.89999999999418,152.00000001786975,1,0,0,,Time Limit,screen,0,screen,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,intent.png,indent.png,,4,spreadsheet3,
80,1742007360054,"15/03/2025, 02:56:00",1741989360054,-5,"14/03/2025, 16:56:00",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,4,trial,response,b4qig6,4,info,,12.700000011915108,0,12.700000011915108,12.700000011915108,0,12.700000011915108,1,0,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,intent.png,indent.png,,4,spreadsheet3,
81,1742007362820,"15/03/2025, 02:56:02",1741989362820,-5,"14/03/2025, 16:56:02",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,4,trial,response,b4qig6,4,continue,,2778.8000000059546,2763.899999999994,2778.8000000059546,2778.8000000059546,2763.899999999994,2778.8000000059546,1,0,0,,Click To Continue,Continue Button,6,object-328,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,intent.png,indent.png,,4,spreadsheet3,
82,1742007362822,"15/03/2025, 02:56:02",1741989362822,-5,"14/03/2025, 16:56:02",219192,2,task-8qfn,,44424384,12946252,GroupHighLD1,complete,,67d4e864ea4a7c08217b5349,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1366x768,1366x607,,VAS Task,5,spreadsheet3_1D,4,trial,response,b4qig6,4,response,14,1598.3999999999942,2763.899999999994,2779.399999999994,1598.3999999999942,2763.899999999994,2779.399999999994,1,1181,0,response_slider,Slider,Slider,2,object-45,trial,D_T_VOT_7_F0_3.mp3,indent-intent,English,1,,,7,3,left_word,right_word,,,,28,,intent.png,indent.png,,5,spreadsheet3,
